SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_CREDIT,AMT_ANNUITY,CODE_GENDER,AGE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,NAME_INCOME_TYPE,AMT_INCOME_TOTAL,TARGET
353175,Cash loans,1078200.0,29650.5,F,,Married,House / apartment,Working,135000.0,0
364063,Revolving loans,292500.0,14625.0,F,57.0,Widow,House / apartment,Unemployed,139500.0,0
120486,Cash loans,805675.5,52875.0,F,53.0,Married,House / apartment,Unemployed,171000.0,0
318932,Cash loans,781920.0,28215.0,F,63.0,Single / not married,House / apartment,Unemployed,112500.0,0
100593,Cash loans,263686.5,28107.0,F,38.0,Married,House / apartment,,90000.0,0
248890,Cash loans,808650.0,26217.0,F,40.0,Separated,House / apartment,Unemployed,108000.0,0
286624,Cash loans,152820.0,15786.0,F,63.0,Married,House / apartment,Unemployed,180000.0,0
101661,Cash loans,625536.0,27553.5,F,39.0,Married,Municipal apartment,Unemployed,76500.0,0
381513,Revolving loans,180000.0,9000.0,F,38.0,Married,House / apartment,Working,112500.0,0
268648,Cash loans,900693.0,29898.0,F,40.0,Married,House / apartment,Businessman,270000.0,0
301128,Cash loans,343800.0,13090.5,F,56.0,Widow,House / apartment,Working,157500.0,0
141923,Cash loans,310500.0,16384.5,M,38.0,Civil marriage,House / apartment,Working,112500.0,0
271466,Cash loans,177768.0,13063.5,M,31.0,Married,House / apartment,Working,157500.0,0
115840,Cash loans,270000.0,14647.5,F,37.0,Civil marriage,House / apartment,Unemployed,81000.0,0
411053,Cash loans,188685.0,14944.5,F,31.0,Civil marriage,House / apartment,Working,112500.0,0
277365,Cash loans,491031.0,36067.5,M,24.0,Single / not married,House / apartment,Businessman,202500.0,0
275465,Cash loans,225000.0,17775.0,F,25.0,Single / not married,House / apartment,Working,112500.0,1
201407,Cash loans,813195.0,27004.5,F,27.0,Married,House / apartment,Working,126000.0,0
259737,Cash loans,220500.0,10854.0,F,29.0,Married,House / apartment,Working,112500.0,0
249093,Cash loans,1575000.0,43312.5,M,48.0,Single / not married,House / apartment,Businessman,360000.0,0
232595,Cash loans,500211.0,26779.5,F,41.0,Married,House / apartment,Unemployed,81000.0,1
397905,Cash loans,418743.0,26892.0,F,32.0,Married,House / apartment,Unemployed,135000.0,0
322847,Cash loans,1078200.0,31653.0,F,57.0,Single / not married,House / apartment,Businessman,450000.0,0
143741,Cash loans,450000.0,29430.0,F,24.0,Civil marriage,House / apartment,Unemployed,135000.0,0
392743,Cash loans,781920.0,42417.0,M,27.0,Married,House / apartment,Working,157500.0,0
240737,Cash loans,215640.0,19908.0,F,26.0,Single / not married,House / apartment,Working,148500.0,0
150837,Cash loans,229500.0,8779.5,F,30.0,Married,With parents,Working,112500.0,0
329802,Cash loans,78192.0,9409.5,F,40.0,Married,House / apartment,Unemployed,63000.0,0
290514,Cash loans,548775.0,29367.0,F,63.0,Married,House / apartment,Working,112500.0,1
357413,Cash loans,474048.0,21010.5,F,48.0,Civil marriage,House / apartment,Working,157500.0,0
173805,Cash loans,651600.0,36513.0,M,38.0,Civil marriage,With parents,Businessman,202500.0,0
343635,Cash loans,278613.0,20403.0,M,29.0,Married,House / apartment,Unemployed,148500.0,0
106839,Cash loans,1113840.0,44302.5,M,45.0,Married,House / apartment,Working,157500.0,1
186163,Cash loans,283419.0,8721.0,F,60.0,Single / not married,House / apartment,Unemployed,67500.0,0
404321,Cash loans,119925.0,11227.5,F,59.0,Married,House / apartment,Working,67500.0,0
249659,Cash loans,834048.0,42498.0,F,26.0,Single / not married,House / apartment,,279000.0,0
150141,Cash loans,709866.0,26208.0,M,36.0,Married,Municipal apartment,Unemployed,90000.0,0
241490,Cash loans,314100.0,16573.5,F,34.0,Single / not married,House / apartment,Working,157500.0,0
193403,Cash loans,598486.5,21627.0,M,49.0,Married,House / apartment,Businessman,270000.0,0
207232,Cash loans,1237500.0,36184.5,F,39.0,Married,House / apartment,Unemployed,247500.0,0
452790,Cash loans,,42790.5,M,43.0,Separated,House / apartment,Working,202500.0,0
294963,Cash loans,90000.0,4324.5,F,28.0,Single / not married,House / apartment,Working,112500.0,0
233334,Cash loans,281493.0,14868.0,M,40.0,Civil marriage,House / apartment,Unemployed,90000.0,1
275580,Cash loans,1350000.0,39604.5,F,29.0,Married,House / apartment,Businessman,270000.0,0
347825,Cash loans,1338354.0,53208.0,F,60.0,Married,House / apartment,Businessman,270000.0,0
287267,Cash loans,882000.0,25789.5,F,32.0,Married,House / apartment,Working,225000.0,0
305646,Cash loans,521280.0,31500.0,F,45.0,Married,House / apartment,Working,135000.0,0
106863,Cash loans,360000.0,17509.5,F,27.0,Single / not married,With parents,,90000.0,0
286015,Cash loans,729792.0,35109.0,F,54.0,Married,House / apartment,Working,112500.0,0
340526,Cash loans,888840.0,29506.5,F,52.0,Separated,House / apartment,Working,157500.0,0
107354,Cash loans,755190.0,36459.0,M,53.0,Civil marriage,House / apartment,Working,112500.0,0
217123,Cash loans,1762110.0,48586.5,F,36.0,Married,House / apartment,Businessman,270000.0,0
149172,Cash loans,251091.0,23607.0,M,23.0,Single / not married,House / apartment,Working,144000.0,0
227726,Cash loans,862560.0,25348.5,F,40.0,Married,House / apartment,Working,135000.0,0
271915,Cash loans,521280.0,28408.5,M,47.0,Married,House / apartment,Working,112500.0,0
378888,Revolving loans,405000.0,20250.0,F,40.0,Married,House / apartment,Unemployed,135000.0,0
186511,Cash loans,1125000.0,33025.5,M,56.0,Married,House / apartment,Unemployed,90000.0,0
118188,Cash loans,1350000.0,39604.5,M,33.0,Married,House / apartment,Businessman,202500.0,0
202076,Cash loans,138474.0,9976.5,F,56.0,Widow,House / apartment,Working,45000.0,1
368363,Revolving loans,247500.0,12375.0,F,59.0,Married,House / apartment,Unemployed,90000.0,0
386214,Revolving loans,405000.0,20250.0,F,54.0,Civil marriage,House / apartment,Working,157500.0,0
395022,Revolving loans,270000.0,13500.0,F,30.0,Married,House / apartment,Working,135000.0,0
408995,Cash loans,454500.0,16825.5,F,30.0,Civil marriage,Rented apartment,Businessman,225000.0,1
347557,Cash loans,675000.0,32602.5,F,30.0,Married,Municipal apartment,Working,270000.0,0
235155,Cash loans,1035000.0,30393.0,F,37.0,Married,House / apartment,Businessman,202500.0,0
262299,Cash loans,568057.5,24196.5,F,55.0,Separated,House / apartment,Unemployed,67500.0,0
122507,Cash loans,868500.0,30897.0,F,36.0,Married,House / apartment,Working,157500.0,1
168665,Cash loans,610335.0,18634.5,M,58.0,Married,House / apartment,Businessman,225000.0,0
275382,Revolving loans,270000.0,13500.0,F,54.0,Married,House / apartment,Unemployed,90000.0,0
395491,Cash loans,213948.0,21289.5,F,67.0,Widow,House / apartment,Unemployed,99000.0,0
151626,Cash loans,312768.0,20898.0,F,32.0,Married,House / apartment,Working,135000.0,0
341408,Cash loans,170640.0,11533.5,M,50.0,Married,House / apartment,Working,157500.0,0
251758,Cash loans,436500.0,34614.0,F,35.0,Married,House / apartment,Unemployed,90000.0,0
373110,Cash loans,1125000.0,40410.0,F,30.0,Married,With parents,Working,157500.0,0
188237,Cash loans,497520.0,27909.0,F,41.0,Married,House / apartment,Working,135000.0,1
392489,Cash loans,296239.5,21064.5,F,51.0,Married,House / apartment,Working,90000.0,0
232634,Cash loans,862560.0,25348.5,M,51.0,Separated,House / apartment,Working,157500.0,0
308676,Revolving loans,270000.0,13500.0,F,23.0,Married,House / apartment,Working,135000.0,0
319551,Cash loans,229500.0,11160.0,F,44.0,Married,House / apartment,Businessman,202500.0,1
146583,Cash loans,450000.0,20979.0,M,32.0,Married,House / apartment,Businessman,207000.0,0
341467,Cash loans,760225.5,30280.5,F,41.0,Married,Office apartment,Working,135000.0,0
116304,Cash loans,454500.0,17815.5,F,37.0,Civil marriage,House / apartment,Businessman,225000.0,0
413524,Cash loans,325908.0,13936.5,F,52.0,Civil marriage,House / apartment,Working,157500.0,0
201205,Cash loans,805536.0,31945.5,M,30.0,Married,House / apartment,Businessman,202500.0,0
331264,Cash loans,509400.0,32553.0,M,46.0,Married,House / apartment,Working,157500.0,0
412908,Cash loans,443088.0,19647.0,F,27.0,Single / not married,House / apartment,Unemployed,135000.0,0
396215,Cash loans,1506816.0,49099.5,F,49.0,Married,House / apartment,Unemployed,135000.0,0
267886,Cash loans,973503.0,41377.5,F,61.0,Married,House / apartment,Businessman,225000.0,0
222823,Cash loans,284400.0,15138.0,F,33.0,Single / not married,House / apartment,Unemployed,126000.0,0
132663,Revolving loans,180000.0,9000.0,F,60.0,Civil marriage,House / apartment,Working,135000.0,0
359587,Cash loans,354276.0,23193.0,F,42.0,Married,House / apartment,Working,112500.0,0
252617,Cash loans,652500.0,31387.5,F,31.0,Married,House / apartment,Working,135000.0,0
122528,Cash loans,239850.0,23364.0,F,63.0,Married,House / apartment,Unemployed,180000.0,0
331272,Cash loans,675000.0,20466.0,F,59.0,Widow,House / apartment,Businessman,225000.0,0
342080,Cash loans,427869.0,24021.0,F,47.0,Separated,House / apartment,Unemployed,67500.0,0
299392,Cash loans,284400.0,16011.0,F,67.0,Widow,House / apartment,Working,126000.0,0
115747,Cash loans,305955.0,20079.0,M,48.0,Civil marriage,House / apartment,Working,157500.0,0
415390,Cash loans,720000.0,25636.5,M,31.0,Single / not married,House / apartment,Working,180000.0,0
279792,Cash loans,941193.0,48186.0,F,51.0,Married,House / apartment,Working,225000.0,0
358077,Cash loans,254700.0,26874.0,F,53.0,Married,House / apartment,Working,180000.0,0
343114,Cash loans,1078200.0,38331.0,,40.0,Married,Rented apartment,Working,157500.0,0
147959,Cash loans,364896.0,26833.5,F,42.0,Married,House / apartment,Businessman,337500.0,0
355215,Cash loans,354276.0,13486.5,F,41.0,Civil marriage,House / apartment,Working,252900.0,0
440141,Cash loans,675000.0,34596.0,F,61.0,Married,House / apartment,Working,148500.0,0
258375,Cash loans,158301.0,16753.5,F,67.0,Married,House / apartment,Unemployed,58500.0,0
357827,Cash loans,605439.0,32971.5,M,36.0,Married,House / apartment,Working,225000.0,0
291500,Cash loans,,10206.0,M,48.0,Married,House / apartment,Unemployed,85500.0,0
413029,Cash loans,269982.0,30663.0,M,40.0,Married,House / apartment,Working,112500.0,0
171049,Cash loans,1288350.0,37669.5,M,47.0,Married,House / apartment,Working,90000.0,0
320157,Cash loans,86598.0,9454.5,M,39.0,Civil marriage,House / apartment,Unemployed,112500.0,0
178219,Cash loans,1042560.0,34587.0,F,45.0,Married,House / apartment,Unemployed,180000.0,0
291509,Cash loans,315000.0,9027.0,F,41.0,Civil marriage,House / apartment,Working,157500.0,0
387888,Cash loans,900000.0,45954.0,F,41.0,Married,House / apartment,Working,135000.0,0
420077,Cash loans,2085120.0,72607.5,F,48.0,Married,House / apartment,Businessman,292500.0,0
319217,Cash loans,518562.0,25078.5,F,29.0,Married,House / apartment,Working,126000.0,1
139047,Cash loans,148365.0,10678.5,F,,Civil marriage,House / apartment,Unemployed,72000.0,0
204432,Cash loans,450000.0,21109.5,F,36.0,Civil marriage,House / apartment,Working,90000.0,0
371021,Cash loans,422892.0,25870.5,F,,Married,House / apartment,Working,112500.0,0
155365,Cash loans,270000.0,9828.0,F,57.0,Single / not married,House / apartment,Unemployed,90000.0,0
412095,Cash loans,459000.0,13284.0,F,56.0,Married,House / apartment,Unemployed,37800.0,0
377832,Cash loans,1546020.0,42642.0,F,61.0,Married,House / apartment,Businessman,270000.0,0
112340,Cash loans,757867.5,73957.5,F,57.0,Civil marriage,House / apartment,Businessman,315000.0,0
121352,Revolving loans,810000.0,40500.0,M,36.0,Married,Municipal apartment,Businessman,360000.0,0
343000,Cash loans,673875.0,21865.5,F,39.0,Married,House / apartment,Unemployed,67500.0,0
319398,Revolving loans,180000.0,9000.0,F,30.0,Married,House / apartment,Working,67500.0,0
356446,Cash loans,225000.0,17775.0,M,31.0,Married,Municipal apartment,Unemployed,45000.0,0
407777,Cash loans,1800000.0,62568.0,M,65.0,Married,House / apartment,Unemployed,180000.0,0
338718,Cash loans,1164667.5,34182.0,F,,Married,House / apartment,Working,135000.0,0
449447,Cash loans,824823.0,29353.5,F,35.0,Married,With parents,Unemployed,135000.0,0
313413,Cash loans,180000.0,18900.0,F,48.0,Married,House / apartment,Working,90000.0,0
209892,Cash loans,148365.0,10453.5,F,53.0,Married,With parents,Unemployed,67500.0,0
304479,Cash loans,1006920.0,51412.5,F,30.0,Civil marriage,House / apartment,Working,180000.0,0
404377,Cash loans,485640.0,38263.5,,42.0,Married,House / apartment,Businessman,270000.0,0
298511,Cash loans,509400.0,37197.0,F,55.0,Single / not married,House / apartment,Unemployed,157500.0,0
178310,Cash loans,323460.0,25159.5,M,37.0,Married,House / apartment,Businessman,202500.0,0
287368,Cash loans,1928304.0,71460.0,M,54.0,Married,House / apartment,Working,189000.0,0
411588,Revolving loans,270000.0,13500.0,F,49.0,Single / not married,House / apartment,Working,117000.0,0
309318,Cash loans,315000.0,14004.0,M,61.0,Civil marriage,House / apartment,Unemployed,157500.0,0
282893,Cash loans,,12636.0,F,51.0,Single / not married,House / apartment,Working,130500.0,0
166254,Cash loans,1113840.0,57001.5,M,64.0,Married,House / apartment,Businessman,202500.0,1
155356,Cash loans,,45112.5,F,46.0,Separated,House / apartment,Businessman,225000.0,1
455194,Cash loans,1223010.0,51948.0,M,63.0,Married,House / apartment,Unemployed,90000.0,0
357145,Cash loans,315000.0,17086.5,M,36.0,Married,House / apartment,Unemployed,157500.0,0
227961,Cash loans,1067940.0,31356.0,F,42.0,Married,House / apartment,Working,135000.0,0
412668,Cash loans,1345500.0,35491.5,,32.0,Married,With parents,Working,112500.0,0
308683,Revolving loans,720000.0,36000.0,M,31.0,Separated,With parents,Businessman,247500.0,0
228548,Cash loans,1056447.0,31018.5,M,53.0,Married,House / apartment,Working,180000.0,0
385892,Cash loans,640080.0,29970.0,F,36.0,Single / not married,House / apartment,Businessman,202500.0,0
401880,Cash loans,1185120.0,39298.5,F,53.0,Married,House / apartment,Unemployed,180000.0,1
120690,Cash loans,239850.0,25960.5,M,28.0,Single / not married,House / apartment,Businessman,202500.0,0
384032,Cash loans,343800.0,16852.5,F,27.0,Married,House / apartment,Unemployed,67500.0,0
202135,Cash loans,1125000.0,29677.5,M,50.0,Single / not married,House / apartment,Working,135000.0,0
115996,Cash loans,291915.0,21370.5,F,59.0,Married,House / apartment,Working,135000.0,0
124904,Cash loans,325908.0,15808.5,F,49.0,Married,House / apartment,Unemployed,72000.0,0
425625,Cash loans,71955.0,7137.0,M,63.0,Married,House / apartment,Unemployed,67500.0,0
131547,Revolving loans,202500.0,10125.0,F,27.0,Married,House / apartment,Unemployed,67500.0,0
359245,Cash loans,302341.5,11803.5,M,62.0,Married,House / apartment,Unemployed,92250.0,0
453468,Cash loans,388512.0,25627.5,,29.0,Separated,House / apartment,Working,180000.0,0
172778,Cash loans,593010.0,16992.0,F,56.0,Married,Municipal apartment,Unemployed,37350.0,0
113588,Cash loans,225000.0,8482.5,M,47.0,Married,House / apartment,Working,112500.0,0
284525,Cash loans,173196.0,10071.0,F,35.0,Married,House / apartment,Working,270000.0,0
373184,Cash loans,640080.0,31261.5,F,32.0,Married,House / apartment,Working,157500.0,1
341564,Cash loans,254700.0,26874.0,F,54.0,Married,House / apartment,Working,135000.0,0
239800,Cash loans,592560.0,22090.5,F,29.0,Married,House / apartment,Working,337500.0,0
376897,Cash loans,152820.0,15016.5,M,46.0,Married,House / apartment,Working,135000.0,0
396002,Cash loans,1535553.0,42354.0,M,35.0,Married,House / apartment,Businessman,423000.0,0
423636,Cash loans,765000.0,33826.5,F,49.0,Married,House / apartment,Working,112500.0,0
260248,Cash loans,545040.0,26640.0,F,48.0,Married,House / apartment,Unemployed,135000.0,0
162192,Cash loans,481495.5,33642.0,M,41.0,Married,House / apartment,Working,225000.0,0
219895,Cash loans,840951.0,40585.5,F,32.0,Married,House / apartment,Businessman,315000.0,0
349021,Cash loans,1125000.0,44748.0,F,44.0,Married,House / apartment,Working,157500.0,0
314315,Revolving loans,720000.0,36000.0,M,45.0,Married,House / apartment,Businessman,315000.0,0
422942,Cash loans,787131.0,30631.5,F,26.0,Civil marriage,House / apartment,Working,225000.0,0
407824,Cash loans,2695500.0,74254.5,F,57.0,Married,House / apartment,Working,333000.0,0
259458,Cash loans,269550.0,21739.5,M,66.0,Married,House / apartment,,90000.0,0
327801,Cash loans,360000.0,13702.5,F,39.0,Single / not married,House / apartment,Working,157500.0,0
249265,Cash loans,284400.0,13387.5,M,32.0,Married,House / apartment,Unemployed,90000.0,0
291877,Cash loans,797557.5,26487.0,F,61.0,Widow,Municipal apartment,Businessman,405000.0,0
202362,Cash loans,450000.0,22018.5,M,27.0,Single / not married,House / apartment,Working,180000.0,0
204315,Cash loans,1321902.0,38781.0,M,33.0,Married,House / apartment,Working,180000.0,0
134282,Cash loans,284400.0,16011.0,F,66.0,Married,House / apartment,Unemployed,90000.0,0
304215,Cash loans,835380.0,40320.0,M,49.0,Married,House / apartment,Businessman,211500.0,0
287589,Cash loans,781920.0,25969.5,F,60.0,Married,House / apartment,Businessman,225000.0,0
354924,Cash loans,184500.0,11146.5,M,41.0,Married,House / apartment,Working,157500.0,0
344320,Cash loans,781920.0,47965.5,M,60.0,Married,House / apartment,Working,112500.0,1
130888,Cash loans,1800000.0,47614.5,F,63.0,Married,House / apartment,Working,180000.0,0
380418,Cash loans,86598.0,8563.5,F,49.0,Married,House / apartment,Working,112500.0,0
208365,Cash loans,521280.0,31630.5,M,55.0,Married,House / apartment,Businessman,225000.0,0
175104,Cash loans,143910.0,14148.0,F,65.0,Widow,House / apartment,Unemployed,103500.0,0
324163,Cash loans,1350000.0,39604.5,F,33.0,Married,House / apartment,Working,180000.0,0
306373,Cash loans,263686.5,13914.0,F,68.0,Widow,House / apartment,Unemployed,112500.0,0
135612,Cash loans,808650.0,23175.0,F,57.0,Single / not married,House / apartment,Unemployed,99000.0,0
336796,Cash loans,472500.0,22860.0,F,39.0,Separated,House / apartment,Unemployed,90000.0,0
107185,Cash loans,640080.0,31261.5,F,28.0,Civil marriage,Office apartment,Working,117000.0,0
150812,Cash loans,900000.0,24264.0,F,55.0,Civil marriage,House / apartment,Unemployed,135000.0,0
168550,Cash loans,337761.0,17374.5,F,41.0,Married,House / apartment,Unemployed,67500.0,0
221613,Cash loans,260640.0,28197.0,M,49.0,Married,House / apartment,Businessman,202500.0,0
369807,Cash loans,,25033.5,F,53.0,Widow,House / apartment,Unemployed,135000.0,0
